session_id,user_id,restaurant_id,timestamp,city,device,meal_time,is_weekend,day_of_week
S004061,U04808,R0090,2025-12-04 07:26:31,Delhi,mobile,breakfast,False,Thursday
S004062,U02128,R0648,2025-12-06 14:24:31,Delhi,mobile,lunch,True,Saturday
S004063,U00028,R0278,2025-12-11 15:04:31,Delhi,mobile,snack,False,Thursday
S004064,U03131,R0723,2025-11-30 11:35:31,Mumbai,mobile,lunch,True,Sunday
S004065,U00949,R0712,2026-02-11 08:21:31,Delhi,mobile,breakfast,False,Wednesday
S004066,U01485,R0772,2025-12-19 18:15:31,Bangalore,mobile,dinner,False,Friday
S004067,U04662,R0167,2026-01-21 07:07:31,Mumbai,mobile,breakfast,False,Wednesday
S004068,U04999,R0796,2026-01-08 13:44:31,Mumbai,web,lunch,False,Thursday
S004069,U02614,R0158,2026-01-05 12:29:31,Mumbai,mobile,lunch,False,Monday
S004070,U00685,R0759,2025-12-26 20:54:31,Hyderabad,mobile,dinner,False,Friday
S004071,U00704,R0139,2026-02-05 12:37:31,Delhi,mobile,lunch,False,Thursday
S004072,U04261,R0147,2026-01-09 15:57:31,Delhi,mobile,snack,False,Friday
S004073,U01298,R0288,2026-01-13 20:13:31,Kolkata,mobile,dinner,False,Tuesday
S004074,U00623,R0581,2026-01-10 05:30:31,Delhi,web,late_night,True,Saturday
S004075,U00150,R0711,2025-11-30 13:48:31,Chennai,mobile,lunch,True,Sunday
S004076,U03475,R0222,2026-02-20 19:18:31,Pune,mobile,dinner,False,Friday
S004077,U01095,R0188,2025-12-31 10:13:31,Bangalore,mobile,breakfast,False,Wednesday
S004078,U03879,R0759,2026-01-03 12:19:31,Hyderabad,mobile,lunch,True,Saturday
S004079,U03670,R0599,2026-01-18 10:44:31,Pune,web,breakfast,True,Sunday
S004080,U01721,R0782,2025-12-26 18:41:31,Bangalore,mobile,dinner,False,Friday
S004081,U03159,R0356,2026-02-24 09:45:31,Delhi,tablet,breakfast,False,Tuesday
S004082,U01082,R0384,2026-01-18 01:01:31,Delhi,mobile,late_night,True,Sunday
S004083,U03513,R0560,2026-01-14 16:09:31,Hyderabad,mobile,snack,False,Wednesday
S004084,U01929,R0539,2026-01-01 19:36:31,Pune,tablet,dinner,False,Thursday
S004085,U04552,R0660,2025-12-16 21:58:31,Pune,web,dinner,False,Tuesday
S004086,U01312,R0652,2026-02-07 09:07:31,Mumbai,mobile,breakfast,True,Saturday
S004087,U03950,R0536,2025-12-19 17:11:31,Mumbai,mobile,snack,False,Friday
S004088,U04300,R0181,2026-01-05 22:39:31,Hyderabad,mobile,late_night,False,Monday
S004089,U04931,R0548,2026-02-15 14:03:31,Delhi,web,lunch,True,Sunday
S004090,U04680,R0286,2026-02-21 16:46:31,Delhi,mobile,snack,True,Saturday
S004091,U02265,R0399,2025-12-08 21:19:31,Bangalore,web,dinner,False,Monday
S004092,U02997,R0208,2026-01-20 16:52:31,Kolkata,tablet,snack,False,Tuesday
S004093,U04435,R0476,2025-12-17 19:49:31,Mumbai,web,dinner,False,Wednesday
S004094,U04724,R0769,2026-02-06 20:48:31,Bangalore,mobile,dinner,False,Friday
S004095,U00372,R0617,2025-12-12 19:05:31,Chennai,mobile,dinner,False,Friday
S004096,U02912,R0542,2025-12-16 19:31:31,Kolkata,web,dinner,False,Tuesday
S004097,U04637,R0733,2025-12-17 11:22:31,Kolkata,tablet,lunch,False,Wednesday
S004098,U04224,R0017,2025-12-26 12:01:31,Delhi,web,lunch,False,Friday
S004099,U02398,R0697,2025-12-19 12:28:31,Mumbai,mobile,lunch,False,Friday
S004100,U03538,R0291,2025-12-30 11:18:31,Hyderabad,mobile,lunch,False,Tuesday
S004101,U04426,R0013,2025-12-21 13:09:31,Delhi,web,lunch,True,Sunday
S004102,U00843,R0712,2025-12-03 22:48:31,Delhi,mobile,late_night,False,Wednesday
S004103,U03651,R0093,2026-01-04 13:43:31,Delhi,web,lunch,True,Sunday
S004104,U03331,R0224,2026-02-12 11:23:31,Pune,mobile,lunch,False,Thursday
S004105,U04965,R0475,2025-12-13 20:57:31,Bangalore,mobile,dinner,True,Saturday
S004106,U03398,R0140,2025-12-26 15:54:31,Kolkata,mobile,snack,False,Friday
S004107,U04942,R0552,2026-01-13 08:45:31,Pune,mobile,breakfast,False,Tuesday
S004108,U02761,R0694,2026-02-13 21:48:31,Kolkata,mobile,dinner,False,Friday
S004109,U00307,R0588,2025-12-18 17:09:31,Bangalore,web,snack,False,Thursday
S004110,U03706,R0695,2026-01-30 19:39:31,Kolkata,mobile,dinner,False,Friday
S004111,U04429,R0177,2025-12-19 12:53:31,Pune,web,lunch,False,Friday
S004112,U00450,R0374,2026-01-18 12:25:31,Pune,mobile,lunch,True,Sunday
S004113,U00921,R0711,2025-12-23 13:24:31,Chennai,mobile,lunch,False,Tuesday
S004114,U03108,R0303,2026-02-24 09:19:31,Bangalore,web,breakfast,False,Tuesday
S004115,U01762,R0015,2026-01-04 17:24:31,Bangalore,mobile,snack,True,Sunday
S004116,U04019,R0586,2026-02-16 18:54:31,Delhi,mobile,dinner,False,Monday
S004117,U00720,R0594,2026-02-11 10:40:31,Chennai,mobile,breakfast,False,Wednesday
S004118,U01557,R0774,2025-12-08 21:17:31,Hyderabad,mobile,dinner,False,Monday
S004119,U01838,R0632,2026-01-08 22:56:31,Pune,web,late_night,False,Thursday
S004120,U03994,R0028,2025-12-30 18:55:31,Chennai,mobile,dinner,False,Tuesday
S004121,U01422,R0280,2025-12-18 20:03:31,Pune,mobile,dinner,False,Thursday
S004122,U03911,R0496,2025-12-02 20:29:31,Chennai,tablet,dinner,False,Tuesday
S004123,U02481,R0014,2025-12-16 08:59:31,Chennai,mobile,breakfast,False,Tuesday
S004124,U03050,R0392,2025-12-30 06:51:31,Delhi,tablet,breakfast,False,Tuesday
S004125,U02085,R0577,2026-02-11 06:38:31,Mumbai,mobile,breakfast,False,Wednesday
S004126,U04730,R0041,2025-12-13 11:37:31,Delhi,tablet,lunch,True,Saturday
S004127,U03441,R0712,2026-02-03 08:46:31,Delhi,web,breakfast,False,Tuesday
S004128,U03589,R0563,2025-11-30 22:16:31,Mumbai,mobile,late_night,True,Sunday
S004129,U00066,R0627,2026-02-14 16:53:31,Kolkata,mobile,snack,True,Saturday
S004130,U00408,R0592,2026-01-01 08:39:31,Kolkata,mobile,breakfast,False,Thursday
S004131,U00835,R0533,2025-12-09 13:44:31,Kolkata,mobile,lunch,False,Tuesday
S004132,U04903,R0789,2026-02-03 04:19:31,Chennai,mobile,late_night,False,Tuesday
S004133,U00248,R0229,2025-12-12 04:34:31,Mumbai,mobile,late_night,False,Friday
S004134,U02423,R0436,2026-02-08 12:18:31,Mumbai,mobile,lunch,True,Sunday
S004135,U03696,R0415,2025-12-23 12:22:31,Pune,mobile,lunch,False,Tuesday
S004136,U03178,R0112,2026-01-22 08:23:31,Chennai,mobile,breakfast,False,Thursday
S004137,U00493,R0427,2025-12-15 23:46:31,Chennai,mobile,late_night,False,Monday
S004138,U02838,R0066,2025-12-05 08:38:31,Hyderabad,mobile,breakfast,False,Friday
S004139,U03555,R0646,2025-12-12 19:14:31,Hyderabad,mobile,dinner,False,Friday
S004140,U00610,R0452,2025-12-27 10:37:31,Bangalore,web,breakfast,True,Saturday
S004141,U02899,R0691,2025-12-04 13:06:31,Bangalore,mobile,lunch,False,Thursday
S004142,U04962,R0697,2025-12-30 01:26:31,Mumbai,mobile,late_night,False,Tuesday
S004143,U04475,R0299,2026-02-12 10:51:31,Mumbai,mobile,breakfast,False,Thursday
S004144,U00499,R0741,2026-02-10 07:05:31,Hyderabad,mobile,breakfast,False,Tuesday
S004145,U02358,R0117,2025-12-21 06:35:31,Delhi,mobile,breakfast,True,Sunday
S004146,U01562,R0110,2025-12-10 18:49:31,Chennai,mobile,dinner,False,Wednesday
S004147,U03114,R0278,2025-12-12 11:25:31,Delhi,mobile,lunch,False,Friday
S004148,U00374,R0047,2025-12-20 06:43:31,Pune,mobile,breakfast,True,Saturday
S004149,U00350,R0537,2025-12-22 11:10:31,Delhi,web,lunch,False,Monday
S004150,U03886,R0548,2025-12-18 10:06:31,Delhi,mobile,breakfast,False,Thursday
S004151,U01577,R0699,2026-02-07 20:33:31,Pune,mobile,dinner,True,Saturday
S004152,U00376,R0396,2025-12-04 14:11:31,Chennai,mobile,lunch,False,Thursday
S004153,U02090,R0655,2026-02-18 18:20:31,Kolkata,mobile,dinner,False,Wednesday
S004154,U01319,R0652,2025-12-03 18:16:31,Mumbai,mobile,dinner,False,Wednesday
S004155,U01672,R0316,2026-01-28 10:34:31,Chennai,mobile,breakfast,False,Wednesday
S004156,U02212,R0034,2026-02-21 12:17:31,Delhi,web,lunch,True,Saturday
S004157,U04640,R0538,2025-12-13 16:36:31,Mumbai,web,snack,True,Saturday
S004158,U00779,R0399,2026-01-13 17:28:31,Bangalore,mobile,snack,False,Tuesday
S004159,U04267,R0534,2025-12-10 12:24:31,Chennai,mobile,lunch,False,Wednesday
S004160,U04255,R0154,2025-12-16 20:08:31,Bangalore,mobile,dinner,False,Tuesday
S004161,U01664,R0048,2026-02-16 13:05:31,Bangalore,mobile,lunch,False,Monday
S004162,U01462,R0155,2025-12-03 14:23:31,Bangalore,web,lunch,False,Wednesday
S004163,U04707,R0352,2025-12-15 15:59:31,Mumbai,web,snack,False,Monday
S004164,U04396,R0767,2026-01-27 08:54:31,Hyderabad,mobile,breakfast,False,Tuesday
S004165,U03299,R0396,2026-01-22 11:07:31,Chennai,mobile,lunch,False,Thursday
S004166,U03709,R0388,2025-12-24 21:52:31,Bangalore,mobile,dinner,False,Wednesday
S004167,U01617,R0458,2026-01-05 20:37:31,Chennai,mobile,dinner,False,Monday
S004168,U00962,R0062,2026-01-24 23:32:31,Kolkata,web,late_night,True,Saturday
S004169,U02328,R0758,2025-11-29 13:34:31,Mumbai,mobile,lunch,True,Saturday
S004170,U02265,R0115,2026-01-27 07:33:31,Bangalore,mobile,breakfast,False,Tuesday
S004171,U02710,R0323,2026-01-24 13:30:31,Pune,web,lunch,True,Saturday
S004172,U04689,R0010,2026-01-02 11:41:31,Bangalore,mobile,lunch,False,Friday
S004173,U01608,R0157,2026-01-27 05:43:31,Mumbai,mobile,late_night,False,Tuesday
S004174,U00006,R0652,2026-01-26 07:43:31,Mumbai,tablet,breakfast,False,Monday
S004175,U02626,R0063,2026-01-09 13:19:31,Chennai,mobile,lunch,False,Friday
S004176,U03956,R0754,2026-01-13 12:15:31,Hyderabad,mobile,lunch,False,Tuesday
S004177,U02104,R0786,2026-01-25 08:03:31,Delhi,web,breakfast,True,Sunday
S004178,U00908,R0654,2026-01-04 20:24:31,Pune,web,dinner,True,Sunday
S004179,U02718,R0236,2025-12-04 18:29:31,Hyderabad,mobile,dinner,False,Thursday
S004180,U00924,R0406,2025-12-16 21:54:31,Chennai,mobile,dinner,False,Tuesday
S004181,U02045,R0375,2026-01-12 19:25:31,Kolkata,mobile,dinner,False,Monday
S004182,U03097,R0403,2025-12-13 18:30:31,Chennai,mobile,dinner,True,Saturday
S004183,U00585,R0042,2025-12-09 04:32:31,Pune,mobile,late_night,False,Tuesday
S004184,U03917,R0266,2025-12-05 14:47:31,Hyderabad,web,lunch,False,Friday
S004185,U03574,R0329,2026-02-12 13:23:31,Delhi,mobile,lunch,False,Thursday
S004186,U03926,R0623,2026-01-12 13:31:31,Mumbai,mobile,lunch,False,Monday
S004187,U03807,R0456,2025-12-20 20:04:31,Kolkata,mobile,dinner,True,Saturday
S004188,U04216,R0430,2026-01-25 07:42:31,Bangalore,mobile,breakfast,True,Sunday
S004189,U02682,R0190,2026-02-10 14:25:31,Bangalore,web,lunch,False,Tuesday
S004190,U04057,R0699,2026-02-17 08:39:31,Pune,mobile,breakfast,False,Tuesday
S004191,U01256,R0620,2026-02-21 03:44:31,Mumbai,mobile,late_night,True,Saturday
S004192,U02962,R0461,2026-01-11 19:42:31,Chennai,mobile,dinner,True,Sunday
S004193,U03080,R0109,2026-01-28 15:45:31,Delhi,web,snack,False,Wednesday
S004194,U03903,R0441,2026-02-23 14:49:31,Chennai,mobile,lunch,False,Monday
S004195,U00220,R0112,2026-02-18 18:41:31,Chennai,mobile,dinner,False,Wednesday
S004196,U01065,R0678,2026-02-02 23:01:31,Pune,mobile,late_night,False,Monday
S004197,U00888,R0097,2026-01-25 22:46:31,Chennai,web,late_night,True,Sunday
S004198,U00815,R0412,2026-02-01 07:11:31,Pune,mobile,breakfast,True,Sunday
S004199,U04804,R0596,2026-02-10 20:52:31,Bangalore,mobile,dinner,False,Tuesday
S004200,U00394,R0207,2025-12-20 22:03:31,Bangalore,mobile,late_night,True,Saturday
S004201,U01178,R0694,2026-02-10 21:01:31,Kolkata,web,dinner,False,Tuesday
S004202,U01364,R0261,2026-02-13 10:08:31,Hyderabad,mobile,breakfast,False,Friday
S004203,U04186,R0269,2025-11-30 11:40:31,Mumbai,mobile,lunch,True,Sunday
S004204,U00168,R0095,2026-02-16 19:40:31,Kolkata,mobile,dinner,False,Monday
S004205,U03622,R0648,2026-01-18 14:48:31,Delhi,web,lunch,True,Sunday
S004206,U03224,R0778,2026-02-11 19:34:31,Chennai,mobile,dinner,False,Wednesday
S004207,U04499,R0413,2025-12-24 18:41:31,Bangalore,mobile,dinner,False,Wednesday
S004208,U00299,R0519,2025-12-11 09:22:31,Mumbai,mobile,breakfast,False,Thursday
S004209,U00446,R0020,2025-12-02 22:25:31,Kolkata,web,late_night,False,Tuesday
S004210,U00032,R0428,2026-01-17 18:03:31,Kolkata,mobile,dinner,True,Saturday
S004211,U00581,R0418,2025-12-04 08:44:31,Bangalore,mobile,breakfast,False,Thursday
S004212,U00221,R0696,2026-02-19 09:39:31,Bangalore,web,breakfast,False,Thursday
S004213,U02696,R0517,2025-12-26 07:55:31,Chennai,mobile,breakfast,False,Friday
S004214,U01255,R0560,2026-01-05 03:51:31,Hyderabad,mobile,late_night,False,Monday
S004215,U00183,R0086,2026-01-01 22:11:31,Kolkata,mobile,late_night,False,Thursday
S004216,U02626,R0607,2026-02-12 14:44:31,Chennai,mobile,lunch,False,Thursday
S004217,U01811,R0205,2025-12-13 18:36:31,Pune,mobile,dinner,True,Saturday
S004218,U00303,R0138,2025-12-28 10:04:31,Mumbai,mobile,breakfast,True,Sunday
S004219,U03785,R0081,2026-02-12 13:01:31,Hyderabad,mobile,lunch,False,Thursday
S004220,U02121,R0418,2026-01-26 18:28:31,Bangalore,mobile,dinner,False,Monday
S004221,U02798,R0222,2025-12-15 20:11:31,Pune,mobile,dinner,False,Monday
S004222,U00486,R0174,2026-02-25 10:27:31,Delhi,mobile,breakfast,False,Wednesday
S004223,U01536,R0015,2026-02-23 18:33:31,Bangalore,mobile,dinner,False,Monday
S004224,U02796,R0631,2025-12-08 23:34:31,Delhi,mobile,late_night,False,Monday
S004225,U04163,R0618,2026-02-23 20:06:31,Mumbai,web,dinner,False,Monday
S004226,U02902,R0339,2025-12-21 09:08:31,Mumbai,mobile,breakfast,True,Sunday
S004227,U02312,R0332,2025-12-01 22:50:31,Hyderabad,mobile,late_night,False,Monday
S004228,U04958,R0070,2026-02-11 12:34:31,Pune,mobile,lunch,False,Wednesday
S004229,U02514,R0676,2026-01-24 18:52:31,Chennai,mobile,dinner,True,Saturday
S004230,U02204,R0788,2026-01-24 18:33:31,Pune,mobile,dinner,True,Saturday
S004231,U01125,R0282,2025-12-25 17:21:31,Delhi,mobile,snack,False,Thursday
S004232,U00245,R0464,2026-01-14 10:02:31,Mumbai,web,breakfast,False,Wednesday
S004233,U00370,R0120,2025-12-20 19:10:31,Hyderabad,mobile,dinner,True,Saturday
S004234,U03432,R0114,2025-12-06 14:22:31,Bangalore,mobile,lunch,True,Saturday
S004235,U00121,R0529,2026-02-26 12:48:31,Bangalore,mobile,lunch,False,Thursday
S004236,U02631,R0511,2026-01-07 18:31:31,Delhi,mobile,dinner,False,Wednesday
S004237,U03455,R0036,2025-12-09 19:50:31,Hyderabad,mobile,dinner,False,Tuesday
S004238,U01341,R0689,2026-01-01 13:08:31,Delhi,mobile,lunch,False,Thursday
S004239,U04345,R0307,2026-02-13 12:17:31,Kolkata,mobile,lunch,False,Friday
S004240,U00303,R0572,2026-01-11 23:53:31,Mumbai,mobile,late_night,True,Sunday
S004241,U04814,R0315,2025-12-02 03:28:31,Kolkata,mobile,late_night,False,Tuesday
S004242,U04137,R0468,2025-12-12 16:22:31,Kolkata,mobile,snack,False,Friday
S004243,U02050,R0800,2026-01-01 09:13:31,Bangalore,tablet,breakfast,False,Thursday
S004244,U04878,R0271,2026-01-02 11:54:31,Chennai,mobile,lunch,False,Friday
S004245,U00293,R0142,2026-01-22 11:04:31,Delhi,mobile,lunch,False,Thursday
S004246,U02100,R0154,2026-01-09 12:21:31,Bangalore,mobile,lunch,False,Friday
S004247,U00551,R0635,2025-12-24 22:37:31,Pune,mobile,late_night,False,Wednesday
S004248,U00771,R0132,2026-01-01 12:19:31,Bangalore,mobile,lunch,False,Thursday
S004249,U00803,R0445,2026-01-28 11:58:31,Pune,web,lunch,False,Wednesday
S004250,U04393,R0791,2025-12-16 20:00:31,Hyderabad,mobile,dinner,False,Tuesday
S004251,U00378,R0403,2026-01-24 22:18:31,Chennai,mobile,late_night,True,Saturday
S004252,U00864,R0030,2026-01-11 18:58:31,Mumbai,mobile,dinner,True,Sunday
S004253,U00411,R0008,2026-02-26 11:16:31,Mumbai,mobile,lunch,False,Thursday
S004254,U01462,R0399,2026-01-30 06:20:31,Bangalore,mobile,breakfast,False,Friday
S004255,U03220,R0105,2025-12-27 22:36:31,Pune,mobile,late_night,True,Saturday
S004256,U04827,R0197,2026-01-03 22:15:31,Chennai,mobile,late_night,True,Saturday
S004257,U00557,R0022,2025-12-30 12:25:31,Pune,mobile,lunch,False,Tuesday
S004258,U02685,R0254,2025-12-02 14:37:31,Hyderabad,web,lunch,False,Tuesday
S004259,U02246,R0474,2025-12-14 11:53:31,Mumbai,mobile,lunch,True,Sunday
S004260,U01471,R0059,2025-11-29 20:34:31,Kolkata,mobile,dinner,True,Saturday
S004261,U03438,R0375,2025-12-23 19:55:31,Kolkata,mobile,dinner,False,Tuesday
S004262,U04533,R0044,2025-12-14 22:43:31,Delhi,mobile,late_night,True,Sunday
S004263,U02476,R0397,2025-11-29 13:56:31,Mumbai,mobile,lunch,True,Saturday
S004264,U02366,R0433,2025-12-08 18:20:31,Mumbai,web,dinner,False,Monday
S004265,U00572,R0757,2026-01-19 22:17:31,Bangalore,mobile,late_night,False,Monday
S004266,U00293,R0282,2026-01-16 12:09:31,Delhi,web,lunch,False,Friday
S004267,U04272,R0610,2026-01-06 12:43:31,Chennai,mobile,lunch,False,Tuesday
S004268,U02631,R0282,2026-01-11 18:33:31,Delhi,mobile,dinner,True,Sunday
S004269,U04606,R0197,2026-01-31 19:04:31,Chennai,web,dinner,True,Saturday
S004270,U03734,R0593,2026-01-02 08:44:31,Kolkata,mobile,breakfast,False,Friday
S004271,U01833,R0705,2026-02-04 18:02:31,Bangalore,web,dinner,False,Wednesday
S004272,U03862,R0719,2026-02-15 14:12:31,Chennai,mobile,lunch,True,Sunday
S004273,U01823,R0114,2026-01-19 00:09:31,Bangalore,mobile,late_night,False,Monday
S004274,U04569,R0653,2026-01-30 19:17:31,Chennai,mobile,dinner,False,Friday
S004275,U02819,R0127,2026-01-19 09:25:31,Hyderabad,web,breakfast,False,Monday
S004276,U04196,R0709,2026-01-04 06:19:31,Chennai,mobile,breakfast,True,Sunday
S004277,U02043,R0002,2026-01-15 15:19:31,Pune,mobile,snack,False,Thursday
S004278,U02198,R0575,2025-12-17 22:14:31,Hyderabad,mobile,late_night,False,Wednesday
S004279,U01904,R0255,2026-01-21 20:00:31,Pune,web,dinner,False,Wednesday
S004280,U03737,R0184,2026-01-21 19:05:31,Pune,mobile,dinner,False,Wednesday
S004281,U01121,R0706,2026-01-14 21:53:31,Kolkata,mobile,dinner,False,Wednesday
S004282,U01392,R0425,2026-01-28 10:24:31,Chennai,mobile,breakfast,False,Wednesday
S004283,U02079,R0615,2025-12-21 08:00:31,Bangalore,mobile,breakfast,True,Sunday
S004284,U03514,R0162,2025-12-06 11:20:31,Pune,mobile,lunch,True,Saturday
S004285,U02538,R0333,2025-12-21 20:20:31,Pune,mobile,dinner,True,Sunday
S004286,U02798,R0624,2026-02-22 12:11:31,Pune,mobile,lunch,True,Sunday
S004287,U04758,R0649,2026-01-13 03:47:31,Bangalore,mobile,late_night,False,Tuesday
S004288,U01056,R0271,2026-01-05 19:23:31,Chennai,mobile,dinner,False,Monday
S004289,U03419,R0585,2025-12-26 09:00:31,Kolkata,mobile,breakfast,False,Friday
S004290,U04557,R0069,2026-01-02 13:03:31,Hyderabad,web,lunch,False,Friday
S004291,U01645,R0443,2026-01-24 16:22:31,Kolkata,web,snack,True,Saturday
S004292,U01029,R0494,2026-02-15 16:32:31,Delhi,web,snack,True,Sunday
S004293,U04854,R0701,2025-12-16 04:09:31,Chennai,mobile,late_night,False,Tuesday
S004294,U01151,R0207,2026-02-09 12:12:31,Bangalore,mobile,lunch,False,Monday
S004295,U02328,R0739,2025-12-12 18:52:31,Mumbai,mobile,dinner,False,Friday
S004296,U04422,R0200,2025-12-10 20:39:31,Kolkata,mobile,dinner,False,Wednesday
S004297,U00669,R0159,2026-01-14 08:10:31,Hyderabad,mobile,breakfast,False,Wednesday
S004298,U02885,R0685,2025-12-24 15:05:31,Mumbai,web,snack,False,Wednesday
S004299,U04709,R0509,2025-11-28 07:54:31,Bangalore,mobile,breakfast,False,Friday
S004300,U02824,R0130,2026-02-07 10:27:31,Mumbai,web,breakfast,True,Saturday
S004301,U01458,R0679,2026-01-18 15:49:31,Delhi,mobile,snack,True,Sunday
S004302,U04602,R0148,2026-02-16 07:32:31,Delhi,mobile,breakfast,False,Monday
S004303,U04421,R0329,2025-12-10 12:59:31,Delhi,mobile,lunch,False,Wednesday
S004304,U01891,R0556,2026-01-25 20:56:31,Kolkata,web,dinner,True,Sunday
S004305,U03727,R0192,2026-01-04 17:21:31,Pune,mobile,snack,True,Sunday
S004306,U00710,R0440,2025-12-06 13:31:31,Mumbai,mobile,lunch,True,Saturday
S004307,U04097,R0296,2026-01-29 21:23:31,Hyderabad,mobile,dinner,False,Thursday
S004308,U02949,R0307,2025-12-05 22:53:31,Kolkata,web,late_night,False,Friday
S004309,U00473,R0559,2026-01-31 07:56:31,Hyderabad,mobile,breakfast,True,Saturday
S004310,U00363,R0034,2026-01-03 19:26:31,Delhi,mobile,dinner,True,Saturday
S004311,U03824,R0169,2025-12-21 22:13:31,Delhi,mobile,late_night,True,Sunday
S004312,U00283,R0308,2026-01-03 05:49:31,Bangalore,mobile,late_night,True,Saturday
S004313,U02337,R0732,2025-12-29 09:45:31,Chennai,web,breakfast,False,Monday
S004314,U01570,R0174,2026-01-21 11:07:31,Delhi,mobile,lunch,False,Wednesday
S004315,U04756,R0348,2026-02-21 17:08:31,Pune,web,snack,True,Saturday
S004316,U02731,R0071,2026-02-21 15:17:31,Delhi,mobile,snack,True,Saturday
S004317,U03040,R0688,2026-01-07 03:54:31,Chennai,web,late_night,False,Wednesday
S004318,U02007,R0758,2026-01-17 08:55:31,Mumbai,mobile,breakfast,True,Saturday
S004319,U02904,R0290,2026-01-25 12:19:31,Mumbai,mobile,lunch,True,Sunday
S004320,U00637,R0126,2025-12-31 07:16:31,Chennai,mobile,breakfast,False,Wednesday
S004321,U02004,R0440,2025-12-19 18:49:31,Mumbai,tablet,dinner,False,Friday
S004322,U02842,R0552,2025-12-04 02:54:31,Pune,web,late_night,False,Thursday
S004323,U01685,R0214,2026-02-14 08:33:31,Delhi,mobile,breakfast,True,Saturday
S004324,U00359,R0317,2026-02-06 11:41:31,Hyderabad,mobile,lunch,False,Friday
S004325,U01059,R0736,2026-02-21 14:29:31,Delhi,mobile,lunch,True,Saturday
S004326,U00325,R0552,2026-02-03 07:46:31,Pune,mobile,breakfast,False,Tuesday
S004327,U01114,R0630,2026-01-21 13:46:31,Hyderabad,mobile,lunch,False,Wednesday
S004328,U01827,R0696,2026-01-16 04:38:31,Bangalore,mobile,late_night,False,Friday
S004329,U02419,R0253,2026-01-26 20:55:31,Chennai,mobile,dinner,False,Monday
S004330,U01810,R0695,2026-01-06 11:22:31,Kolkata,mobile,lunch,False,Tuesday
S004331,U04756,R0551,2026-01-26 14:24:31,Pune,mobile,lunch,False,Monday
S004332,U02756,R0101,2026-01-31 11:20:31,Hyderabad,mobile,lunch,True,Saturday
S004333,U04369,R0379,2026-02-21 19:22:31,Mumbai,web,dinner,True,Saturday
S004334,U00186,R0394,2026-01-29 19:23:31,Hyderabad,mobile,dinner,False,Thursday
S004335,U02924,R0381,2026-01-16 20:14:31,Bangalore,mobile,dinner,False,Friday
S004336,U03132,R0168,2026-01-20 19:34:31,Pune,mobile,dinner,False,Tuesday
S004337,U04164,R0097,2026-01-13 12:08:31,Chennai,web,lunch,False,Tuesday
S004338,U04865,R0126,2025-12-11 20:25:31,Chennai,web,dinner,False,Thursday
S004339,U00070,R0233,2026-01-23 18:25:31,Pune,web,dinner,False,Friday
S004340,U03701,R0798,2026-02-01 17:38:31,Pune,mobile,snack,True,Sunday
S004341,U03295,R0615,2025-12-07 18:56:31,Bangalore,mobile,dinner,True,Sunday
S004342,U00914,R0699,2026-02-21 21:05:31,Pune,web,dinner,True,Saturday
S004343,U01487,R0343,2025-12-21 18:28:31,Pune,mobile,dinner,True,Sunday
S004344,U03664,R0089,2025-12-29 12:42:31,Mumbai,mobile,lunch,False,Monday
S004345,U04326,R0051,2026-01-16 21:04:31,Mumbai,mobile,dinner,False,Friday
S004346,U02412,R0260,2025-12-01 19:48:31,Pune,mobile,dinner,False,Monday
S004347,U03836,R0562,2026-01-02 12:29:31,Pune,web,lunch,False,Friday
S004348,U00372,R0063,2026-02-12 14:24:31,Chennai,mobile,lunch,False,Thursday
S004349,U00631,R0037,2026-01-08 19:03:31,Kolkata,mobile,dinner,False,Thursday
S004350,U04257,R0022,2026-01-31 11:17:31,Pune,web,lunch,True,Saturday
S004351,U04155,R0589,2026-01-03 13:49:31,Chennai,mobile,lunch,True,Saturday
S004352,U01252,R0103,2026-02-12 10:32:31,Hyderabad,mobile,breakfast,False,Thursday
S004353,U03897,R0638,2026-01-29 11:35:31,Hyderabad,mobile,lunch,False,Thursday
S004354,U01413,R0422,2026-02-17 21:38:31,Kolkata,mobile,dinner,False,Tuesday
S004355,U01219,R0619,2025-12-26 08:55:31,Hyderabad,mobile,breakfast,False,Friday
S004356,U01804,R0718,2026-02-21 13:07:31,Chennai,mobile,lunch,True,Saturday
S004357,U02202,R0653,2026-02-17 19:31:31,Chennai,mobile,dinner,False,Tuesday
S004358,U02711,R0105,2026-02-17 09:05:31,Pune,mobile,breakfast,False,Tuesday
S004359,U00326,R0414,2026-01-22 05:49:31,Mumbai,mobile,late_night,False,Thursday
S004360,U02933,R0487,2025-12-26 15:29:31,Hyderabad,mobile,snack,False,Friday
S004361,U02095,R0560,2025-12-18 18:34:31,Hyderabad,mobile,dinner,False,Thursday
S004362,U03581,R0278,2025-12-14 12:44:31,Delhi,mobile,lunch,True,Sunday
S004363,U01596,R0563,2026-02-25 13:24:31,Mumbai,mobile,lunch,False,Wednesday
S004364,U01102,R0682,2026-02-02 01:45:31,Delhi,mobile,late_night,False,Monday
S004365,U02928,R0575,2026-02-23 22:48:31,Hyderabad,web,late_night,False,Monday
S004366,U03363,R0630,2026-01-26 16:11:31,Hyderabad,mobile,snack,False,Monday
S004367,U04677,R0196,2026-01-16 12:31:31,Mumbai,mobile,lunch,False,Friday
S004368,U03635,R0099,2026-01-05 13:45:31,Delhi,mobile,lunch,False,Monday
