cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price,user_id,restaurant_id,timestamp,city,device,meal_time,is_weekend,day_of_week,cart_item_count,cart_has_main,cart_has_side,cart_has_dessert,cart_has_beverage,cart_category_diversity,meal_complete,meal_breakfast,meal_lunch,meal_snack,meal_dinner,meal_late_night,device_mobile,device_web,device_tablet,is_weekend_int,category,price,is_veg,actual_attach_rate,is_main,is_side,is_dessert,is_beverage,price_diff_from_cart_avg,candidate_is_side,candidate_is_dessert,candidate_is_beverage
CE0037457,S004031,I00282,csao_accept,I00276|I00275|I00284,774,3,1,dessert,75.0,U04747,R0028,2025-12-24 11:11:31,Chennai,mobile,lunch,False,Wednesday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,dessert,75,1,0.5333333333333333,0,0,1,0,-183.0,0,1,0
CE0037459,S004031,I00279,csao_reject,I00276|I00275|I00284|I00282,849,4,0,side,75.0,U04747,R0028,2025-12-24 11:11:31,Chennai,mobile,lunch,False,Wednesday,4,1,0,1,1,3,1,0,1,0,0,0,1,0,0,0,side,75,1,0.3125,0,1,0,0,-137.25,1,0,0
CE0037460,S004031,I00278,csao_reject,I00276|I00275|I00284|I00282,849,4,0,side,50.0,U04747,R0028,2025-12-24 11:11:31,Chennai,mobile,lunch,False,Wednesday,4,1,0,1,1,3,1,0,1,0,0,0,1,0,0,0,side,50,1,0.4,0,1,0,0,-162.25,1,0,0
CE0037463,S004032,I02117,csao_reject,I02108|I02110,570,2,0,dessert,57.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,dessert,57,1,0.2857142857142857,0,0,1,0,-228.0,0,1,0
CE0037464,S004032,I02118,csao_reject,I02108|I02110,570,2,0,beverage,38.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,beverage,38,1,0.375,0,0,0,1,-247.0,0,0,1
CE0037465,S004032,I02115,csao_reject,I02108|I02110,570,2,0,side,23.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,23,1,0.2222222222222222,0,1,0,0,-262.0,1,0,0
CE0037466,S004032,I02116,csao_reject,I02108|I02110,570,2,0,dessert,76.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,dessert,76,1,0.14285714285714285,0,0,1,0,-209.0,0,1,0
CE0037467,S004032,I02112,csao_reject,I02108|I02110,570,2,0,side,114.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,114,1,0.0,0,1,0,0,-171.0,1,0,0
CE0037468,S004032,I02114,csao_reject,I02108|I02110,570,2,0,side,57.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,57,1,0.14285714285714285,0,1,0,0,-228.0,1,0,0
CE0037469,S004032,I02113,csao_reject,I02108|I02110,570,2,0,side,47.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,47,1,0.0,0,1,0,0,-238.0,1,0,0
CE0037470,S004032,I02119,csao_reject,I02108|I02110,570,2,0,beverage,66.0,U00060,R0212,2026-01-27 19:25:31,Bangalore,mobile,dinner,False,Tuesday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,beverage,66,1,0.3333333333333333,0,0,0,1,-219.0,0,0,1
CE0037472,S004033,I01348,csao_accept,I01345,165,1,1,side,33.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,33,1,0.4,0,1,0,0,-132.0,1,0,0
CE0037474,S004033,I01347,csao_accept,I01345|I01348,198,2,1,side,44.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,2,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,side,44,1,0.21428571428571427,0,1,0,0,-55.0,1,0,0
CE0037476,S004033,I01352,csao_accept,I01345|I01348|I01347,242,3,1,beverage,110.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,3,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,beverage,110,1,0.35294117647058826,0,0,0,1,29.33333333333333,0,0,1
CE0037478,S004033,I01350,csao_accept,I01345|I01348|I01347|I01352,352,4,1,dessert,132.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,4,1,1,0,1,3,1,0,1,0,0,0,1,0,0,1,dessert,132,1,0.375,0,0,1,0,44.0,0,1,0
CE0037480,S004033,I01349,csao_reject,I01345|I01348|I01347|I01352|I01350,484,5,0,dessert,198.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,5,1,1,1,1,4,1,0,1,0,0,0,1,0,0,1,dessert,198,1,0.35294117647058826,0,0,1,0,101.2,0,1,0
CE0037481,S004033,I01351,csao_accept,I01345|I01348|I01347|I01352|I01350,484,5,1,beverage,143.0,U04315,R0135,2025-12-20 13:22:31,Mumbai,mobile,lunch,True,Saturday,5,1,1,1,1,4,1,0,1,0,0,0,1,0,0,1,beverage,143,1,0.3333333333333333,0,0,0,1,46.2,0,0,1
CE0037484,S004034,I00067,csao_reject,I00062,308,1,0,dessert,198.0,U04436,R0007,2026-01-02 15:52:31,Bangalore,mobile,snack,False,Friday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,dessert,198,1,0.2857142857142857,0,0,1,0,-110.0,0,1,0
CE0037485,S004034,I00064,csao_reject,I00062,308,1,0,side,154.0,U04436,R0007,2026-01-02 15:52:31,Bangalore,mobile,snack,False,Friday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,side,154,1,0.16666666666666666,0,1,0,0,-154.0,1,0,0
CE0037486,S004034,I00070,csao_reject,I00062,308,1,0,beverage,88.0,U04436,R0007,2026-01-02 15:52:31,Bangalore,mobile,snack,False,Friday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,beverage,88,1,0.4166666666666667,0,0,0,1,-220.0,0,0,1
CE0037487,S004034,I00068,csao_reject,I00062,308,1,0,dessert,176.0,U04436,R0007,2026-01-02 15:52:31,Bangalore,mobile,snack,False,Friday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,dessert,176,1,0.6,0,0,1,0,-132.0,0,1,0
CE0037490,S004035,I06816,csao_reject,I06810|I06809,374,2,0,beverage,143.0,U00001,R0689,2025-12-30 09:42:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,143,1,0.2727272727272727,0,0,0,1,-44.0,0,0,1
CE0037491,S004035,I06815,csao_accept,I06810|I06809,374,2,1,dessert,198.0,U00001,R0689,2025-12-30 09:42:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,dessert,198,1,0.08333333333333333,0,0,1,0,11.0,0,1,0
CE0037493,S004035,I06813,csao_accept,I06810|I06809|I06815,572,3,1,side,44.0,U00001,R0689,2025-12-30 09:42:31,Delhi,mobile,breakfast,False,Tuesday,3,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,side,44,1,0.3333333333333333,0,1,0,0,-146.66666666666666,1,0,0
CE0037495,S004035,I06817,csao_reject,I06810|I06809|I06815|I06813,616,4,0,beverage,110.0,U00001,R0689,2025-12-30 09:42:31,Delhi,mobile,breakfast,False,Tuesday,4,1,1,1,0,3,1,1,0,0,0,0,1,0,0,0,beverage,110,1,0.25,0,0,0,1,-44.0,0,0,1
CE0037496,S004035,I06814,csao_reject,I06810|I06809|I06815|I06813,616,4,0,dessert,132.0,U00001,R0689,2025-12-30 09:42:31,Delhi,mobile,breakfast,False,Tuesday,4,1,1,1,0,3,1,1,0,0,0,0,1,0,0,0,dessert,132,1,0.25,0,0,1,0,-22.0,0,1,0
CE0037499,S004036,I00900,csao_reject,I00893|I00895,253,2,0,beverage,55.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,beverage,55,1,0.3333333333333333,0,0,0,1,-71.5,0,0,1
CE0037500,S004036,I00901,csao_accept,I00893|I00895,253,2,1,beverage,132.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,beverage,132,1,0.3333333333333333,0,0,0,1,5.5,0,0,1
CE0037502,S004036,I00898,csao_reject,I00893|I00895|I00901,385,3,0,dessert,66.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,dessert,66,1,0.3333333333333333,0,0,1,0,-62.33333333333334,0,1,0
CE0037503,S004036,I00897,csao_reject,I00893|I00895|I00901,385,3,0,side,88.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,side,88,1,0.375,0,1,0,0,-40.33333333333334,1,0,0
CE0037504,S004036,I00896,csao_reject,I00893|I00895|I00901,385,3,0,side,99.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,side,99,1,0.4666666666666667,0,1,0,0,-29.333333333333343,1,0,0
CE0037505,S004036,I00899,csao_accept,I00893|I00895|I00901,385,3,1,dessert,110.0,U02792,R0090,2026-01-12 11:26:31,Delhi,mobile,lunch,False,Monday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,dessert,110,1,0.375,0,0,1,0,-18.333333333333343,0,1,0
CE0037508,S004037,I05915,csao_reject,I05909,137,1,0,beverage,62.0,U04631,R0598,2026-02-12 21:14:31,Pune,mobile,dinner,False,Thursday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,beverage,62,1,0.4,0,0,0,1,-75.0,0,0,1
CE0037509,S004037,I05911,csao_reject,I05909,137,1,0,side,31.0,U04631,R0598,2026-02-12 21:14:31,Pune,mobile,dinner,False,Thursday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,31,1,0.36363636363636365,0,1,0,0,-106.0,1,0,0
CE0037510,S004037,I05913,csao_reject,I05909,137,1,0,dessert,62.0,U04631,R0598,2026-02-12 21:14:31,Pune,mobile,dinner,False,Thursday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,dessert,62,1,0.3,0,0,1,0,-75.0,0,1,0
CE0037511,S004037,I05910,csao_reject,I05909,137,1,0,side,37.0,U04631,R0598,2026-02-12 21:14:31,Pune,mobile,dinner,False,Thursday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,37,1,0.6666666666666666,0,1,0,0,-100.0,1,0,0
CE0037513,S004038,I04186,csao_accept,I04183,437,1,1,side,112.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,side,112,1,0.36363636363636365,0,1,0,0,-325.0,1,0,0
CE0037515,S004038,I04185,csao_reject,I04183|I04186,549,2,0,side,125.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,side,125,1,0.18181818181818182,0,1,0,0,-149.5,1,0,0
CE0037516,S004038,I04188,csao_reject,I04183|I04186,549,2,0,dessert,225.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,dessert,225,1,0.16666666666666666,0,0,1,0,-49.5,0,1,0
CE0037517,S004038,I04189,csao_reject,I04183|I04186,549,2,0,dessert,200.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,dessert,200,1,0.42857142857142855,0,0,1,0,-74.5,0,1,0
CE0037518,S004038,I04190,csao_accept,I04183|I04186,549,2,1,beverage,100.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,beverage,100,1,0.3333333333333333,0,0,0,1,-174.5,0,0,1
CE0037520,S004038,I04191,csao_reject,I04183|I04186|I04190,649,3,0,beverage,87.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,3,1,1,0,1,3,1,0,0,1,0,0,1,0,0,0,beverage,87,1,0.45454545454545453,0,0,0,1,-129.33333333333334,0,0,1
CE0037521,S004038,I04187,csao_reject,I04183|I04186|I04190,649,3,0,side,175.0,U01828,R0421,2025-12-10 17:21:31,Hyderabad,mobile,snack,False,Wednesday,3,1,1,0,1,3,1,0,0,1,0,0,1,0,0,0,side,175,1,0.16666666666666666,0,1,0,0,-41.33333333333334,1,0,0
CE0037524,S004039,I05593,csao_reject,I05588|I05586,361,2,0,dessert,76.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,dessert,76,1,0.23076923076923078,0,0,1,0,-104.5,0,1,0
CE0037525,S004039,I05592,csao_reject,I05588|I05586,361,2,0,dessert,95.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,dessert,95,1,0.4166666666666667,0,0,1,0,-85.5,0,1,0
CE0037526,S004039,I05590,csao_reject,I05588|I05586,361,2,0,side,104.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,side,104,1,0.2857142857142857,0,1,0,0,-76.5,1,0,0
CE0037527,S004039,I05591,csao_accept,I05588|I05586,361,2,1,side,114.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,side,114,1,0.35714285714285715,0,1,0,0,-66.5,1,0,0
CE0037529,S004039,I05594,csao_reject,I05588|I05586|I05591,475,3,0,beverage,47.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,3,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,beverage,47,1,0.21428571428571427,0,0,0,1,-111.33333333333334,0,0,1
CE0037530,S004039,I05589,csao_accept,I05588|I05586|I05591,475,3,1,side,85.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,3,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,side,85,1,0.9090909090909091,0,1,0,0,-73.33333333333334,1,0,0
CE0037532,S004039,I05595,csao_accept,I05588|I05586|I05591|I05589,560,4,1,beverage,38.0,U03252,R0564,2025-12-29 11:54:31,Pune,mobile,lunch,False,Monday,4,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,beverage,38,1,0.3333333333333333,0,0,0,1,-102.0,0,0,1
CE0037536,S004040,I07510,csao_accept,I07505|I07504,265,2,1,beverage,47.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,beverage,47,1,0.3333333333333333,0,0,0,1,-85.5,0,0,1
CE0037538,S004040,I07507,csao_reject,I07505|I07504|I07510,312,3,0,side,28.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,3,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,side,28,1,0.3125,0,1,0,0,-76.0,1,0,0
CE0037539,S004040,I07511,csao_accept,I07505|I07504|I07510,312,3,1,beverage,19.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,3,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,beverage,19,1,0.3888888888888889,0,0,0,1,-85.0,0,0,1
CE0037541,S004040,I07508,csao_reject,I07505|I07504|I07510|I07511,331,4,0,dessert,57.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,4,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,dessert,57,1,0.35294117647058826,0,0,1,0,-25.75,0,1,0
CE0037542,S004040,I07509,csao_accept,I07505|I07504|I07510|I07511,331,4,1,dessert,47.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,4,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,dessert,47,1,0.3333333333333333,0,0,1,0,-35.75,0,1,0
CE0037544,S004040,I07506,csao_reject,I07505|I07504|I07510|I07511|I07509,378,5,0,side,23.0,U00499,R0759,2026-01-05 22:50:31,Hyderabad,mobile,late_night,False,Monday,5,1,0,1,1,3,1,0,0,0,0,1,1,0,0,0,side,23,1,0.4,0,1,0,0,-52.599999999999994,1,0,0
CE0037547,S004041,I04041,csao_accept,I04038|I04036,287,2,1,dessert,125.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,dessert,125,1,0.5555555555555556,0,0,1,0,-18.5,0,1,0
CE0037549,S004041,I04043,csao_reject,I04038|I04036|I04041,412,3,0,beverage,62.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,3,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,beverage,62,1,0.3,0,0,0,1,-75.33333333333334,0,0,1
CE0037550,S004041,I04039,csao_accept,I04038|I04036|I04041,412,3,1,side,112.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,3,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,side,112,1,0.45454545454545453,0,1,0,0,-25.333333333333343,1,0,0
CE0037552,S004041,I04040,csao_accept,I04038|I04036|I04041|I04039,524,4,1,side,100.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,4,1,1,1,0,3,1,0,1,0,0,0,1,0,0,0,side,100,1,0.6363636363636364,0,1,0,0,-31.0,1,0,0
CE0037554,S004041,I04044,csao_accept,I04038|I04036|I04041|I04039|I04040,624,5,1,beverage,150.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,5,1,1,1,0,3,1,0,1,0,0,0,1,0,0,0,beverage,150,1,0.36363636363636365,0,0,0,1,25.200000000000003,0,0,1
CE0037556,S004041,I04042,csao_accept,I04038|I04036|I04041|I04039|I04040|I04044,774,6,1,dessert,75.0,U01863,R0406,2026-02-02 12:00:31,Chennai,mobile,lunch,False,Monday,6,1,1,1,1,4,1,0,1,0,0,0,1,0,0,0,dessert,75,1,0.36363636363636365,0,0,1,0,-54.0,0,1,0
CE0037560,S004042,I02421,csao_reject,I02416|I02418,275,2,0,dessert,55.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,dessert,55,1,0.19047619047619047,0,0,1,0,-82.5,0,1,0
CE0037561,S004042,I02420,csao_reject,I02416|I02418,275,2,0,side,16.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,side,16,1,0.3888888888888889,0,1,0,0,-121.5,1,0,0
CE0037562,S004042,I02424,csao_reject,I02416|I02418,275,2,0,beverage,33.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,beverage,33,1,0.4,0,0,0,1,-104.5,0,0,1
CE0037563,S004042,I02422,csao_accept,I02416|I02418,275,2,1,dessert,88.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,dessert,88,1,0.25,0,0,1,0,-49.5,0,1,0
CE0037565,S004042,I02423,csao_reject,I02416|I02418|I02422,363,3,0,beverage,66.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,3,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,beverage,66,1,0.35,0,0,0,1,-55.0,0,0,1
CE0037566,S004042,I02419,csao_reject,I02416|I02418|I02422,363,3,0,side,22.0,U00470,R0243,2025-12-16 01:56:31,Delhi,mobile,late_night,False,Tuesday,3,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,side,22,1,0.45,0,1,0,0,-99.0,1,0,0
CE0037568,S004043,I04967,csao_accept,I04961,308,1,1,side,33.0,U00705,R0500,2026-02-08 20:12:31,Pune,mobile,dinner,True,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,side,33,1,0.35714285714285715,0,1,0,0,-275.0,1,0,0
CE0037570,S004043,I04965,csao_reject,I04961|I04967,341,2,0,side,33.0,U00705,R0500,2026-02-08 20:12:31,Pune,mobile,dinner,True,Sunday,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,side,33,1,0.6,0,1,0,0,-137.5,1,0,0
CE0037571,S004043,I04971,csao_reject,I04961|I04967,341,2,0,beverage,44.0,U00705,R0500,2026-02-08 20:12:31,Pune,mobile,dinner,True,Sunday,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,beverage,44,1,0.2857142857142857,0,0,0,1,-126.5,0,0,1
CE0037572,S004043,I04966,csao_reject,I04961|I04967,341,2,0,side,44.0,U00705,R0500,2026-02-08 20:12:31,Pune,mobile,dinner,True,Sunday,2,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,side,44,1,0.13333333333333333,0,1,0,0,-126.5,1,0,0
CE0037575,S004044,I00906,csao_accept,I00905|I00903,407,2,1,side,99.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,side,99,1,0.5454545454545454,0,1,0,0,-104.5,1,0,0
CE0037577,S004044,I00910,csao_accept,I00905|I00903|I00906,506,3,1,dessert,88.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,3,1,1,0,0,2,0,0,1,0,0,0,0,1,0,1,dessert,88,1,0.5,0,0,1,0,-80.66666666666666,0,1,0
CE0037579,S004044,I00909,csao_reject,I00905|I00903|I00906|I00910,594,4,0,dessert,110.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,4,1,1,1,0,3,1,0,1,0,0,0,0,1,0,1,dessert,110,1,0.15384615384615385,0,0,1,0,-38.5,0,1,0
CE0037580,S004044,I00907,csao_reject,I00905|I00903|I00906|I00910,594,4,0,side,121.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,4,1,1,1,0,3,1,0,1,0,0,0,0,1,0,1,side,121,1,0.5833333333333334,0,1,0,0,-27.5,1,0,0
CE0037581,S004044,I00908,csao_reject,I00905|I00903|I00906|I00910,594,4,0,side,132.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,4,1,1,1,0,3,1,0,1,0,0,0,0,1,0,1,side,132,1,0.5384615384615384,0,1,0,0,-16.5,1,0,0
CE0037582,S004044,I00911,csao_reject,I00905|I00903|I00906|I00910,594,4,0,beverage,55.0,U03737,R0091,2026-01-10 14:47:31,Pune,web,lunch,True,Saturday,4,1,1,1,0,3,1,0,1,0,0,0,0,1,0,1,beverage,55,1,0.4,0,0,0,1,-93.5,0,0,1
CE0037584,S004045,I07624,csao_reject,I07619,280,1,0,dessert,125.0,U00512,R0771,2026-02-17 14:20:31,Bangalore,mobile,lunch,False,Tuesday,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,dessert,125,1,0.45454545454545453,0,0,1,0,-155.0,0,1,0
CE0037585,S004045,I07626,csao_accept,I07619,280,1,1,beverage,98.0,U00512,R0771,2026-02-17 14:20:31,Bangalore,mobile,lunch,False,Tuesday,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,beverage,98,1,0.36363636363636365,0,0,0,1,-182.0,0,0,1
CE0037587,S004045,I07623,csao_accept,I07619|I07626,378,2,1,dessert,84.0,U00512,R0771,2026-02-17 14:20:31,Bangalore,mobile,lunch,False,Tuesday,2,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,dessert,84,1,0.3333333333333333,0,0,1,0,-105.0,0,1,0
CE0037589,S004045,I07621,csao_accept,I07619|I07626|I07623,462,3,1,side,84.0,U00512,R0771,2026-02-17 14:20:31,Bangalore,mobile,lunch,False,Tuesday,3,1,0,1,1,3,1,0,1,0,0,0,1,0,0,0,side,84,1,0.5454545454545454,0,1,0,0,-70.0,1,0,0
CE0037591,S004045,I07625,csao_reject,I07619|I07626|I07623|I07621,546,4,0,beverage,70.0,U00512,R0771,2026-02-17 14:20:31,Bangalore,mobile,lunch,False,Tuesday,4,1,1,1,1,4,1,0,1,0,0,0,1,0,0,0,beverage,70,1,0.4166666666666667,0,0,0,1,-66.5,0,0,1
CE0037593,S004046,I03101,csao_reject,I03096,198,1,0,beverage,55.0,U02338,R0311,2025-12-14 21:36:31,Bangalore,web,dinner,True,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,beverage,55,1,0.4,0,0,0,1,-143.0,0,0,1
CE0037594,S004046,I03100,csao_reject,I03096,198,1,0,dessert,110.0,U02338,R0311,2025-12-14 21:36:31,Bangalore,web,dinner,True,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,dessert,110,1,0.2857142857142857,0,0,1,0,-88.0,0,1,0
CE0037595,S004046,I03099,csao_accept,I03096,198,1,1,dessert,66.0,U02338,R0311,2025-12-14 21:36:31,Bangalore,web,dinner,True,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,dessert,66,1,0.7142857142857143,0,0,1,0,-132.0,0,1,0
CE0037597,S004046,I03097,csao_reject,I03096|I03099,264,2,0,side,99.0,U02338,R0311,2025-12-14 21:36:31,Bangalore,web,dinner,True,Sunday,2,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,side,99,1,0.2857142857142857,0,1,0,0,-33.0,1,0,0
CE0037598,S004046,I03098,csao_reject,I03096|I03099,264,2,0,side,88.0,U02338,R0311,2025-12-14 21:36:31,Bangalore,web,dinner,True,Sunday,2,1,0,1,0,2,0,0,0,0,1,0,0,1,0,1,side,88,1,0.42857142857142855,0,1,0,0,-44.0,1,0,0
CE0037600,S004047,I05260,csao_reject,I05254,212,1,0,beverage,50.0,U03426,R0530,2025-12-31 09:15:31,Pune,mobile,breakfast,False,Wednesday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,50,1,0.4375,0,0,0,1,-162.0,0,0,1
CE0037601,S004047,I05261,csao_reject,I05254,212,1,0,beverage,62.0,U03426,R0530,2025-12-31 09:15:31,Pune,mobile,breakfast,False,Wednesday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,62,1,0.3888888888888889,0,0,0,1,-150.0,0,0,1
CE0037602,S004047,I05257,csao_reject,I05254,212,1,0,side,137.0,U03426,R0530,2025-12-31 09:15:31,Pune,mobile,breakfast,False,Wednesday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,137,1,0.29411764705882354,0,1,0,0,-75.0,1,0,0
